id,Data,Produto,Categoria,Quantidade,Preço
1804244485,2023-11-21,Peaches,Fruits,135,3.05
1804244486,2023-11-21,Potatoes,Vegetables,15117,0.8
1804244487,2023-11-21,Oats,Grains,3180,0.74
1804244488,2023-11-21,Potatoes,Vegetables,8042,0.86
1804244489,2023-11-21,Wheat,Grains,4006,0.58
1804244490,2023-11-22,Onions,Vegetables,7328,0.88
1804244491,2023-11-22,Cheese,Dairy,21954,8.65
1804244492,2023-11-22,Peaches,Fruits,4079,3.42
1804244493,2023-11-22,Cabbage,Vegetables,6187,0.64
1804244494,2023-11-22,Oranges,Fruits,36017,2.68
1804244495,2023-11-22,Rye,Grains,1981,1.04
1804244496,2023-11-22,Wheat,Grains,1432,0.42
1804244497,2023-11-22,Milk,Dairy,14161,1.22
1804244498,2023-11-22,Strawberries,Fruits,5774,4.2
1804244499,2023-11-22,Apples,Fruits,16023,3.19
1804244500,2023-11-22,Butter,Dairy,4668,5.98
1804244501,2023-11-22,Apples,Fruits,2446,2.76
1804244502,2023-11-22,Beef,Livestock,4570,11.48
1804244503,2023-11-23,Lettuce,Vegetables,9088,0.98
1804244504,2023-11-23,Beef,Livestock,20713,8.66
1804244505,2023-11-23,Beef,Livestock,102,8.22
1804244506,2023-11-23,Milk,Dairy,30190,1.13
1804244507,2023-11-23,Peppers,Vegetables,3267,2.1
1804244508,2023-11-23,Corn,Grains,8301,0.59
1804244509,2023-11-23,Beef,Livestock,1402,9.18
1804244510,2023-11-23,Potatoes,Vegetables,27671,0.66
1804244511,2023-11-23,Apples,Fruits,1329,3.24
1804244512,2023-11-23,Potatoes,Vegetables,15356,0.89
1804244513,2023-11-23,Chicken,Livestock,9887,2.42
1804244514,2023-11-23,Yogurt,Dairy,36431,2.83
1804244515,2023-11-23,Oranges,Fruits,13959,3.07
1804244516,2023-11-23,Onions,Vegetables,433,1.02
1804244517,2023-11-24,Beef,Livestock,2397,11.6
1804244518,2023-11-24,Blueberries,Fruits,21294,6.87
1804244519,2023-11-24,Apples,Fruits,3137,3.44
1804244520,2023-11-24,Milk,Dairy,12648,1.02
1804244521,2023-11-24,Onions,Vegetables,10699,1.18
1804244522,2023-11-24,Cheese,Dairy,8763,7.09
1804244523,2023-11-24,Beef,Livestock,21680,8.7
1804244524,2023-11-24,Rye,Grains,6813,0.73
1804244525,2023-11-25,Oats,Grains,14285,0.74
1804244526,2023-11-25,Blueberries,Fruits,33129,4.99
1804244527,2023-11-25,Oats,Grains,4095,0.75
1804244528,2023-11-25,Strawberries,Fruits,7756,4.92
1804244529,2023-11-25,Cheese,Dairy,14928,8.13
1804244530,2023-11-25,Beef,Livestock,7118,10.0
1804244531,2023-11-25,Onions,Vegetables,11400,0.96
1804244532,2023-11-25,Butter,Dairy,11824,5.07
1804244533,2023-11-25,Rice,Grains,4383,0.81
1804244534,2023-11-25,Blueberries,Fruits,26560,5.81
1804244535,2023-11-25,Oranges,Fruits,6551,2.59
1804244536,2023-11-25,Milk,Dairy,2920,1.15
1804244537,2023-11-26,Apples,Fruits,2093,2.87
1804244538,2023-11-26,Beef,Livestock,18804,11.2
1804244539,2023-11-26,Chicken,Livestock,627,2.74
1804244540,2023-11-26,Grapes,Fruits,4658,3.32
1804244541,2023-11-26,Onions,Vegetables,20093,0.98
1804244542,2023-11-26,Blueberries,Fruits,5963,6.6
1804244543,2023-11-26,Yogurt,Dairy,24329,2.93
1804244544,2023-11-27,Potatoes,Vegetables,15706,0.86
1804244545,2023-11-27,Potatoes,Vegetables,1852,0.75
1804244546,2023-11-27,Butter,Dairy,9392,4.77
1804244547,2023-11-27,Yogurt,Dairy,25190,2.68
1804244548,2023-11-27,Beef,Livestock,4014,9.69
1804244549,2023-11-27,Milk,Dairy,3150,1.25
1804244550,2023-11-27,Lamb,Livestock,8044,10.93
1804244551,2023-11-27,Onions,Vegetables,21168,0.99
1804244552,2023-11-27,Cheese,Dairy,28506,9.15
1804244553,2023-11-27,Milk,Dairy,13088,1.17
1804244554,2023-11-27,Oats,Grains,3525,0.88
1804244555,2023-11-27,Peppers,Vegetables,2849,2.39
1804244556,2023-11-28,Bananas,Fruits,4541,1.62
1804244557,2023-11-28,Yogurt,Dairy,19809,2.51
1804244558,2023-11-28,Peppers,Vegetables,3026,2.38
1804244559,2023-11-28,Peppers,Vegetables,23034,1.84
1804244560,2023-11-28,Strawberries,Fruits,7833,5.27
1804244561,2023-11-28,Oranges,Fruits,8287,3.28
1804244562,2023-11-28,Peaches,Fruits,6527,4.16
1804244563,2023-11-28,Milk,Dairy,14220,1.3
1804244564,2023-11-28,Rice,Grains,4371,1.19
1804244565,2023-11-28,Lamb,Livestock,12553,10.0
1804244566,2023-11-28,Milk,Dairy,27325,1.32
1804244567,2023-11-28,Beef,Livestock,10489,8.55
1804244568,2023-11-28,Lamb,Livestock,28501,10.81
1804244569,2023-11-29,Beef,Livestock,14229,8.62
1804244570,2023-11-29,Peaches,Fruits,14217,3.1
1804244571,2023-11-29,Wheat,Grains,38042,0.49
1804244572,2023-11-29,Chicken,Livestock,12653,3.01
1804244573,2023-11-29,Onions,Vegetables,14550,0.99
1804244574,2023-11-29,Chicken,Livestock,9857,3.24
1804244575,2023-11-29,Oranges,Fruits,1842,3.09
1804244576,2023-11-29,Butter,Dairy,2123,4.79
1804244577,2023-11-29,Milk,Dairy,9197,1.3
1804244578,2023-11-29,Cabbage,Vegetables,3188,0.67
1804244579,2023-11-30,Beef,Livestock,2997,9.16
1804244580,2023-11-30,Apples,Fruits,7974,3.49
1804244581,2023-11-30,Rye,Grains,3759,0.94
1804244582,2023-11-30,Cabbage,Vegetables,2579,0.7
1804244583,2023-11-30,Apples,Fruits,6998,3.36
1804244584,2023-11-30,Apples,Fruits,9654,3.18
1804244585,2023-11-30,Oats,Grains,28882,0.78
1804244586,2023-11-30,Carrots,Vegetables,10266,1.17
1804244587,2023-11-30,Peppers,Vegetables,1655,1.81
1804244588,2023-11-30,Lettuce,Vegetables,33376,0.92
1804244589,2023-11-30,Butter,Dairy,65,5.1
1804244590,2023-11-30,Wheat,Grains,4340,0.56
1804244591,2023-12-01,Butter,Dairy,15201,5.05
1804244592,2023-12-01,Lettuce,Vegetables,19542,1.14
1804244593,2023-12-01,Potatoes,Vegetables,8298,0.77
1804244594,2023-12-01,Apples,Fruits,3991,3.47
1804244595,2023-12-01,Butter,Dairy,11953,5.9
1804244596,2023-12-01,Blueberries,Fruits,6692,4.88
1804244597,2023-12-01,Strawberries,Fruits,22861,5.41
1804244598,2023-12-01,Butter,Dairy,3500,5.25
1804244599,2023-12-01,Beef,Livestock,16033,9.34
1804244600,2023-12-01,Chicken,Livestock,10547,2.46
1804244601,2023-12-02,Lamb,Livestock,6234,12.12
1804244602,2023-12-02,Milk,Dairy,31750,1.17
1804244603,2023-12-02,Butter,Dairy,4974,5.3
1804244604,2023-12-02,Lamb,Livestock,4774,13.99
1804244605,2023-12-02,Peaches,Fruits,4175,2.86
1804244606,2023-12-02,Rye,Grains,23070,0.77
1804244607,2023-12-02,Barley,Grains,18164,0.63
1804244608,2023-12-03,Cheese,Dairy,7005,8.97
1804244609,2023-12-03,Butter,Dairy,4158,4.78
1804244610,2023-12-03,Beef,Livestock,12962,10.25
1804244611,2023-12-03,Carrots,Vegetables,1592,1.23
1804244612,2023-12-03,Milk,Dairy,1502,1.04
1804244613,2023-12-03,Corn,Grains,12105,0.64
1804244614,2023-12-03,Butter,Dairy,6032,5.26
1804244615,2023-12-03,Oranges,Fruits,10283,2.39
1804244616,2023-12-03,Carrots,Vegetables,3077,1.05
1804244617,2023-12-03,Corn,Grains,645,0.56
1804244618,2023-12-03,Barley,Grains,38822,0.83
1804244619,2023-12-03,Beef,Livestock,11146,11.36
1804244620,2023-12-03,Wheat,Grains,5181,0.58
1804244621,2023-12-04,Potatoes,Vegetables,4446,0.92
1804244622,2023-12-04,Chicken,Livestock,2983,3.14
1804244623,2023-12-04,Tomatoes,Vegetables,2797,2.6
1804244624,2023-12-04,Pork,Livestock,6055,6.48
1804244625,2023-12-04,Oats,Grains,7264,0.7
1804244626,2023-12-04,Wheat,Grains,3430,0.47
1804244627,2023-12-04,Blueberries,Fruits,18788,6.07
1804244628,2023-12-04,Peppers,Vegetables,1210,2.29
1804244629,2023-12-04,Cabbage,Vegetables,450,0.7
1804244630,2023-12-04,Bananas,Fruits,14817,1.61
1804244631,2023-12-04,Butter,Dairy,8044,5.17
1804244632,2023-12-04,Chicken,Livestock,4661,3.18
1804244633,2023-12-05,Pork,Livestock,23696,7.5
1804244634,2023-12-05,Blueberries,Fruits,44185,4.98
1804244635,2023-12-05,Lettuce,Vegetables,2417,0.94
1804244636,2023-12-05,Yogurt,Dairy,842,2.42
1804244637,2023-12-05,Potatoes,Vegetables,549,0.67
1804244638,2023-12-05,Bananas,Fruits,6814,1.25
1804244639,2023-12-05,Grapes,Fruits,7823,4.66
1804244640,2023-12-05,Rice,Grains,21498,1.17
1804244641,2023-12-05,Oats,Grains,22628,0.66
1804244642,2023-12-05,Yogurt,Dairy,709,2.66
1804244643,2023-12-05,Onions,Vegetables,345,0.87
1804244644,2023-12-05,Oats,Grains,953,0.92
1804244645,2023-12-05,Cheese,Dairy,1294,7.58
1804244646,2023-12-05,Beef,Livestock,19740,10.34
1804244647,2023-12-05,Wheat,Grains,9203,0.6
1804244648,2023-12-05,Beef,Livestock,18947,8.4
1804244649,2023-12-05,Cheese,Dairy,2601,8.55
1804244650,2023-12-06,Cheese,Dairy,41152,7.09
1804244651,2023-12-06,Lamb,Livestock,3515,14.0
1804244652,2023-12-06,Yogurt,Dairy,2705,3.22
1804244653,2023-12-06,Pork,Livestock,17801,6.56
1804244654,2023-12-06,Tomatoes,Vegetables,31906,2.18
1804244655,2023-12-06,Strawberries,Fruits,2022,5.48
1804244656,2023-12-06,Peaches,Fruits,16929,4.07
1804244657,2023-12-06,Yogurt,Dairy,9524,3.44
1804244658,2023-12-06,Barley,Grains,193,0.79
1804244659,2023-12-06,Chicken,Livestock,6645,3.37
1804244660,2023-12-06,Pork,Livestock,36161,6.7
1804244661,2023-12-06,Bananas,Fruits,1212,1.33
1804244662,2023-12-06,Potatoes,Vegetables,9985,0.79
1804244663,2023-12-06,Grapes,Fruits,8494,3.37
1804244664,2023-12-06,Apples,Fruits,46752,2.77
1804244665,2023-12-06,Grapes,Fruits,7814,3.91
1804244666,2023-12-06,Cheese,Dairy,10597,7.56
1804244667,2023-12-06,Cabbage,Vegetables,25137,0.81
1804244668,2023-12-06,Milk,Dairy,6528,1.44
1804244669,2023-12-06,Cheese,Dairy,159,6.5
1804244670,2023-12-06,Peppers,Vegetables,1057,1.69
1804244671,2023-12-07,Cheese,Dairy,11963,7.75
1804244672,2023-12-07,Tomatoes,Vegetables,24773,2.76
1804244673,2023-12-07,Cabbage,Vegetables,29619,0.72
1804244674,2023-12-07,Cabbage,Vegetables,21362,0.84
1804244675,2023-12-07,Wheat,Grains,39970,0.54
1804244676,2023-12-07,Milk,Dairy,2261,1.42
1804244677,2023-12-07,Chicken,Livestock,206,2.85
1804244678,2023-12-07,Strawberries,Fruits,37721,5.59
1804244679,2023-12-07,Yogurt,Dairy,2504,2.44
1804244680,2023-12-07,Carrots,Vegetables,11566,1.19
1804244681,2023-12-07,Yogurt,Dairy,23416,2.81
1804244682,2023-12-07,Grapes,Fruits,2484,3.67
1804244683,2023-12-07,Rice,Grains,14772,1.14
1804244684,2023-12-08,Oats,Grains,7830,0.67
1804244685,2023-12-08,Yogurt,Dairy,20819,3.18
1804244686,2023-12-08,Onions,Vegetables,395,0.97
1804244687,2023-12-08,Cheese,Dairy,2773,9.52
1804244688,2023-12-08,Potatoes,Vegetables,23998,0.86
1804244689,2023-12-08,Pork,Livestock,2447,7.83
1804244690,2023-12-08,Rye,Grains,3017,0.92
1804244691,2023-12-08,Peppers,Vegetables,10279,1.99
1804244692,2023-12-08,Wheat,Grains,559,0.58
1804244693,2023-12-09,Bananas,Fruits,7685,1.69
1804244694,2023-12-09,Oranges,Fruits,15549,2.94
1804244695,2023-12-09,Butter,Dairy,16501,4.56
1804244696,2023-12-09,Rye,Grains,3192,0.77
1804244697,2023-12-09,Lamb,Livestock,7544,11.29
1804244698,2023-12-09,Grapes,Fruits,30649,3.5
1804244699,2023-12-09,Rice,Grains,6547,1.01
1804244700,2023-12-09,Barley,Grains,1023,0.61
1804244701,2023-12-09,Milk,Dairy,18169,1.19
1804244702,2023-12-09,Oranges,Fruits,13109,2.84
1804244703,2023-12-09,Potatoes,Vegetables,7739,0.91
1804244704,2023-12-09,Cheese,Dairy,23104,6.5
1804244705,2023-12-10,Corn,Grains,4603,0.6
1804244706,2023-12-10,Lamb,Livestock,3209,13.47
1804244707,2023-12-10,Rice,Grains,4894,1.05
1804244708,2023-12-10,Carrots,Vegetables,34280,0.99
1804244709,2023-12-10,Peaches,Fruits,11413,3.15
1804244710,2023-12-10,Milk,Dairy,3843,1.13
1804244711,2023-12-10,Barley,Grains,6496,0.75
1804244712,2023-12-10,Wheat,Grains,2333,0.44
1804244713,2023-12-10,Beef,Livestock,16061,10.87
1804244714,2023-12-10,Cheese,Dairy,6535,8.54
1804244715,2023-12-10,Butter,Dairy,30212,5.69
1804244716,2023-12-10,Lettuce,Vegetables,20079,1.13
1804244717,2023-12-10,Tomatoes,Vegetables,6493,2.95
1804244718,2023-12-10,Chicken,Livestock,4042,3.27
1804244719,2023-12-10,Oats,Grains,32197,0.65
1804244720,2023-12-11,Yogurt,Dairy,7535,3.55
1804244721,2023-12-11,Tomatoes,Vegetables,8605,2.33
1804244722,2023-12-11,Apples,Fruits,15380,3.57
1804244723,2023-12-11,Rye,Grains,13008,0.98
1804244724,2023-12-11,Corn,Grains,4458,0.64
1804244725,2023-12-11,Rice,Grains,18644,1.02
1804244726,2023-12-11,Carrots,Vegetables,1357,1.18
1804244727,2023-12-11,Pork,Livestock,1412,7.71
1804244728,2023-12-11,Corn,Grains,7742,0.68
1804244729,2023-12-12,Rice,Grains,7546,0.99
1804244730,2023-12-12,Milk,Dairy,19623,1.0
1804244731,2023-12-12,Milk,Dairy,6798,1.19
1804244732,2023-12-12,Peppers,Vegetables,26244,1.64
1804244733,2023-12-12,Rye,Grains,46528,1.0
1804244734,2023-12-12,Barley,Grains,19586,0.57
1804244735,2023-12-12,Barley,Grains,3576,0.63
1804244736,2023-12-12,Chicken,Livestock,15016,3.34
1804244737,2023-12-12,Cheese,Dairy,3536,8.36
1804244738,2023-12-12,Barley,Grains,14006,0.68
1804244739,2023-12-12,Carrots,Vegetables,9844,1.35
1804244740,2023-12-12,Bananas,Fruits,2325,1.26
1804244741,2023-12-12,Oranges,Fruits,19808,3.26
1804244742,2023-12-12,Strawberries,Fruits,47328,5.19
1804244743,2023-12-12,Lettuce,Vegetables,34134,1.11
1804244744,2023-12-12,Lamb,Livestock,30175,13.56
1804244745,2023-12-12,Grapes,Fruits,8264,4.26
1804244746,2023-12-12,Blueberries,Fruits,28787,5.77
1804244747,2023-12-13,Chicken,Livestock,3789,3.18
1804244748,2023-12-13,Wheat,Grains,2121,0.44
1804244749,2023-12-13,Wheat,Grains,1254,0.46
1804244750,2023-12-13,Butter,Dairy,17719,4.98
1804244751,2023-12-13,Corn,Grains,726,0.56
1804244752,2023-12-13,Wheat,Grains,26860,0.56
1804244753,2023-12-13,Blueberries,Fruits,5725,6.89
1804244754,2023-12-13,Tomatoes,Vegetables,10637,2.54
1804244755,2023-12-13,Tomatoes,Vegetables,8280,2.31
1804244756,2023-12-13,Corn,Grains,31008,0.6
1804244757,2023-12-13,Beef,Livestock,13227,11.79
1804244758,2023-12-13,Yogurt,Dairy,15234,2.78
1804244759,2023-12-13,Apples,Fruits,1629,3.18
1804244760,2023-12-14,Yogurt,Dairy,25725,3.27
1804244761,2023-12-14,Peaches,Fruits,4904,2.9
1804244762,2023-12-14,Grapes,Fruits,35367,4.63
1804244763,2023-12-14,Rice,Grains,5984,0.92
1804244764,2023-12-14,Potatoes,Vegetables,2077,0.71
1804244765,2023-12-14,Pork,Livestock,1744,6.97
1804244766,2023-12-14,Chicken,Livestock,3795,3.41
1804244767,2023-12-14,Cheese,Dairy,10213,9.12
1804244768,2023-12-14,Grapes,Fruits,28788,3.35
1804244769,2023-12-14,Lettuce,Vegetables,4921,1.09
1804244770,2023-12-14,Lettuce,Vegetables,27800,1.0
1804244771,2023-12-14,Chicken,Livestock,26704,2.86
1804244772,2023-12-14,Barley,Grains,4044,0.79
1804244773,2023-12-14,Bananas,Fruits,144,1.47
1804244774,2023-12-14,Milk,Dairy,579,1.22
1804244775,2023-12-15,Cheese,Dairy,721,8.67
1804244776,2023-12-15,Chicken,Livestock,12766,3.46
1804244777,2023-12-15,Lamb,Livestock,2114,10.9
1804244778,2023-12-15,Yogurt,Dairy,6795,3.1
1804244779,2023-12-15,Yogurt,Dairy,3397,3.07
1804244780,2023-12-15,Beef,Livestock,8672,9.49
1804244781,2023-12-15,Rye,Grains,27863,0.97
1804244782,2023-12-15,Grapes,Fruits,10763,3.98
1804244783,2023-12-15,Carrots,Vegetables,7551,1.1
1804244784,2023-12-15,Grapes,Fruits,7494,4.69
1804244785,2023-12-15,Rice,Grains,26563,1.09
1804244786,2023-12-15,Cheese,Dairy,25059,8.84
1804244787,2023-12-15,Rice,Grains,10289,1.14
1804244788,2023-12-16,Peppers,Vegetables,1310,2.26
1804244789,2023-12-16,Potatoes,Vegetables,530,0.7
1804244790,2023-12-16,Peppers,Vegetables,2531,1.88
1804244791,2023-12-16,Milk,Dairy,5153,1.2
1804244792,2023-12-16,Peppers,Vegetables,541,1.61
1804244793,2023-12-16,Peppers,Vegetables,17693,1.98
1804244794,2023-12-16,Yogurt,Dairy,3113,3.32
1804244795,2023-12-16,Apples,Fruits,9646,2.99
1804244796,2023-12-16,Barley,Grains,20225,0.7
1804244797,2023-12-16,Bananas,Fruits,15194,1.53
1804244798,2023-12-17,Lamb,Livestock,3392,11.93
1804244799,2023-12-17,Rye,Grains,15208,0.81
1804244800,2023-12-17,Peppers,Vegetables,31818,2.17
1804244801,2023-12-17,Beef,Livestock,4,9.83
1804244802,2023-12-17,Pork,Livestock,4490,7.52
1804244803,2023-12-17,Lamb,Livestock,15975,9.87
1804244804,2023-12-17,Cheese,Dairy,3197,7.24
1804244805,2023-12-17,Wheat,Grains,34791,0.46
1804244806,2023-12-17,Cheese,Dairy,14110,9.36
1804244807,2023-12-17,Peaches,Fruits,2588,2.98
1804244808,2023-12-17,Blueberries,Fruits,388,6.64
1804244809,2023-12-17,Apples,Fruits,15809,3.17
1804244810,2023-12-17,Chicken,Livestock,26817,2.41
1804244811,2023-12-17,Apples,Fruits,30039,3.59
1804244812,2023-12-17,Strawberries,Fruits,8529,4.08
1804244813,2023-12-17,Chicken,Livestock,8656,3.37
1804244814,2023-12-17,Chicken,Livestock,5248,3.53
1804244815,2023-12-18,Tomatoes,Vegetables,12923,2.74
1804244816,2023-12-18,Grapes,Fruits,15749,4.8
1804244817,2023-12-18,Bananas,Fruits,6708,1.58
1804244818,2023-12-18,Onions,Vegetables,6280,0.95
1804244819,2023-12-18,Lamb,Livestock,14043,14.39
1804244820,2023-12-18,Milk,Dairy,3086,1.28
1804244821,2023-12-18,Rice,Grains,1636,0.89
1804244822,2023-12-18,Lamb,Livestock,1038,12.72
1804244823,2023-12-18,Blueberries,Fruits,34943,5.46
1804244824,2023-12-18,Chicken,Livestock,7366,2.83
1804244825,2023-12-18,Blueberries,Fruits,17147,5.48
1804244826,2023-12-18,Butter,Dairy,22349,4.52
1804244827,2023-12-18,Blueberries,Fruits,10029,5.55
1804244828,2023-12-18,Oats,Grains,376,0.71
1804244829,2023-12-19,Apples,Fruits,19892,3.47
1804244830,2023-12-19,Yogurt,Dairy,15690,2.86
1804244831,2023-12-19,Strawberries,Fruits,2034,4.36
1804244832,2023-12-19,Corn,Grains,21346,0.56
1804244833,2023-12-19,Peppers,Vegetables,5021,1.83
1804244834,2023-12-19,Yogurt,Dairy,4959,3.49
1804244835,2023-12-19,Tomatoes,Vegetables,1027,2.28
1804244836,2023-12-19,Cheese,Dairy,36541,9.29
1804244837,2023-12-19,Blueberries,Fruits,11197,7.11
1804244838,2023-12-19,Cheese,Dairy,5980,9.4
1804244839,2023-12-19,Wheat,Grains,43852,0.41
1804244840,2023-12-19,Strawberries,Fruits,9491,4.83
1804244841,2023-12-19,Cabbage,Vegetables,14796,0.79
1804244842,2023-12-19,Blueberries,Fruits,22557,4.82
1804244843,2023-12-19,Blueberries,Fruits,31502,5.08
1804244844,2023-12-20,Potatoes,Vegetables,3649,0.95
1804244845,2023-12-20,Yogurt,Dairy,5876,2.56
1804244846,2023-12-20,Blueberries,Fruits,15142,5.03
1804244847,2023-12-20,Strawberries,Fruits,16182,5.09
1804244848,2023-12-20,Barley,Grains,11346,0.78
1804244849,2023-12-20,Lamb,Livestock,22714,10.03
1804244850,2023-12-20,Butter,Dairy,36597,4.92
1804244851,2023-12-20,Blueberries,Fruits,18574,6.35
1804244852,2023-12-20,Potatoes,Vegetables,1275,0.73
1804244853,2023-12-20,Pork,Livestock,22007,5.67
1804244854,2023-12-20,Lettuce,Vegetables,24675,1.14
1804244855,2023-12-20,Cabbage,Vegetables,8296,0.77
1804244856,2023-12-21,Bananas,Fruits,6028,1.26
1804244857,2023-12-21,Lamb,Livestock,19967,10.24
1804244858,2023-12-21,Bananas,Fruits,15195,1.59
1804244859,2023-12-21,Cheese,Dairy,5042,8.61
1804244860,2023-12-21,Beef,Livestock,31657,8.34
1804244861,2023-12-21,Cheese,Dairy,25752,7.92
1804244862,2023-12-21,Blueberries,Fruits,44483,5.55
1804244863,2023-12-21,Wheat,Grains,25164,0.46
1804244864,2023-12-21,Blueberries,Fruits,2012,5.64
1804244865,2023-12-21,Oats,Grains,45,0.65
1804244866,2023-12-21,Milk,Dairy,13302,1.03
1804244867,2023-12-21,Rice,Grains,7991,1.14
1804244868,2023-12-21,Chicken,Livestock,678,3.51
1804244869,2023-12-21,Cabbage,Vegetables,21525,0.73
1804244870,2023-12-22,Lettuce,Vegetables,11811,0.87
1804244871,2023-12-22,Potatoes,Vegetables,16271,0.81
1804244872,2023-12-22,Oats,Grains,2718,0.74
1804244873,2023-12-22,Tomatoes,Vegetables,56,2.11
1804244874,2023-12-22,Tomatoes,Vegetables,9710,2.32
1804244875,2023-12-22,Tomatoes,Vegetables,14829,2.51
1804244876,2023-12-22,Tomatoes,Vegetables,1753,2.93
1804244877,2023-12-22,Bananas,Fruits,28204,1.45
1804244878,2023-12-22,Grapes,Fruits,1552,4.11
1804244879,2023-12-22,Blueberries,Fruits,7486,6.67
1804244880,2023-12-22,Oats,Grains,1929,0.78
1804244881,2023-12-22,Oats,Grains,2771,0.74
1804244882,2023-12-23,Peaches,Fruits,4763,2.92
1804244883,2023-12-23,Lamb,Livestock,7954,13.83
1804244884,2023-12-23,Cheese,Dairy,9142,9.4
1804244885,2023-12-23,Lamb,Livestock,30055,13.25
1804244886,2023-12-23,Butter,Dairy,10031,5.69
1804244887,2023-12-23,Butter,Dairy,966,5.1
1804244888,2023-12-23,Bananas,Fruits,6809,1.3
1804244889,2023-12-23,Cheese,Dairy,2990,7.88
1804244890,2023-12-23,Rice,Grains,19093,0.85
1804244891,2023-12-24,Oranges,Fruits,1722,2.59
1804244892,2023-12-24,Beef,Livestock,8479,11.88
1804244893,2023-12-24,Rye,Grains,12379,0.97
1804244894,2023-12-24,Lamb,Livestock,20475,12.14
1804244895,2023-12-24,Cabbage,Vegetables,20361,0.86
1804244896,2023-12-24,Apples,Fruits,29915,2.76
1804244897,2023-12-24,Milk,Dairy,24124,1.24
1804244898,2023-12-24,Peppers,Vegetables,8424,1.88
1804244899,2023-12-24,Blueberries,Fruits,14634,4.98
1804244900,2023-12-24,Apples,Fruits,28097,2.86
1804244901,2023-12-24,Lamb,Livestock,17639,13.43
1804244902,2023-12-24,Beef,Livestock,13418,8.76
1804244903,2023-12-25,Milk,Dairy,1232,1.34
1804244904,2023-12-25,Rice,Grains,8354,0.96
1804244905,2023-12-25,Pork,Livestock,13994,5.67
1804244906,2023-12-25,Butter,Dairy,3681,4.67
1804244907,2023-12-25,Blueberries,Fruits,1977,5.76
1804244908,2023-12-25,Strawberries,Fruits,2454,4.2
1804244909,2023-12-25,Butter,Dairy,7275,5.79
1804244910,2023-12-25,Barley,Grains,565,0.75
1804244911,2023-12-25,Chicken,Livestock,2210,2.84
1804244912,2023-12-25,Bananas,Fruits,11396,1.55
1804244913,2023-12-25,Carrots,Vegetables,8327,1.2
1804244914,2023-12-25,Peppers,Vegetables,8321,2.15
1804244915,2023-12-26,Beef,Livestock,10892,11.97
1804244916,2023-12-26,Cabbage,Vegetables,23791,0.8
1804244917,2023-12-26,Oats,Grains,6080,0.88
1804244918,2023-12-26,Lamb,Livestock,16740,11.54
1804244919,2023-12-26,Blueberries,Fruits,11530,6.37
1804244920,2023-12-26,Chicken,Livestock,30382,3.47
1804244921,2023-12-26,Barley,Grains,43733,0.74
1804244922,2023-12-26,Corn,Grains,11565,0.57
1804244923,2023-12-26,Lettuce,Vegetables,7685,1.03
1804244924,2023-12-26,Pork,Livestock,33449,5.67
1804244925,2023-12-27,Corn,Grains,33014,0.68
1804244926,2023-12-27,Cabbage,Vegetables,7221,0.76
1804244927,2023-12-27,Milk,Dairy,12114,1.03
1804244928,2023-12-27,Chicken,Livestock,4898,2.64
1804244929,2023-12-27,Rice,Grains,23255,0.82
1804244930,2023-12-27,Peppers,Vegetables,27270,1.64
1804244931,2023-12-27,Barley,Grains,1987,0.82
1804244932,2023-12-27,Cheese,Dairy,12348,8.87
1804244933,2023-12-27,Milk,Dairy,6529,1.37
1804244934,2023-12-27,Yogurt,Dairy,1689,2.87
1804244935,2023-12-28,Tomatoes,Vegetables,7784,2.45
1804244936,2023-12-28,Potatoes,Vegetables,4814,0.92
1804244937,2023-12-28,Beef,Livestock,24951,8.33
1804244938,2023-12-28,Cabbage,Vegetables,8234,0.69
1804244939,2023-12-28,Milk,Dairy,36052,1.27
1804244940,2023-12-28,Milk,Dairy,16502,1.19
1804244941,2023-12-28,Rye,Grains,20095,1.06
1804244942,2023-12-29,Milk,Dairy,10389,0.97
1804244943,2023-12-29,Butter,Dairy,17805,4.4
1804244944,2023-12-29,Carrots,Vegetables,16932,1.1
1804244945,2023-12-29,Rice,Grains,8270,1.11
